idx	htid	access	rights	ht_rec	enum_chron	source	source_rec	oclc_num	isbn	issn	lccn	title	imprint	rights_code	last_update	gov_doc	pub_date	pub_place	lang	bib_format	coll_code	provider_code	resp_ent_code	dig_agent_code	access_profile	author
9036512	uc1.32106017108827	deny	ic	7144459		UC	.b23334745	56116887	0345421469		2003096336	Love is a racket : a novel / by John Ridley	Ballantine Pub. Group, 2003	bib	2009-12-06 21:30:11	0	2003.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Ridley, John, 1965-
10280307	uc1.32106017217859	deny	ic	8325828		UC	.b19428583	10128868	0671472569 :			Meridian / Alice Walker	Washington Square Press, [1977?], c1976	bib	2010-07-20 08:56:11	0	1976.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Walker, Alice, 1944-
9023839	uc1.32106017217883	deny	ic	7136024		UC	.b20003857	37615771	0375701893		97035625	Tell me how long the train's been gone : a novel / by James Baldwin	Vintage International, 1998	bib	2010-09-14 20:30:09	0	1998.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Baldwin, James, 1924-1987
10280308	uc1.32106017219038	deny	ic	8325829		UC	.b2009808x	2817991	0156899604		77003427	The third life of Grange Copeland / Alice Walker	Harcourt Brace Jovanovich, 1977, c1970	bib	2010-07-20 08:56:11	0	1970.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Walker, Alice, 1944-
9036087	uc1.32106017261436	deny	ic	7144091		UC	.b23083293	50676944	1591020506 (pbk. : alk. paper)		2002032910	What answer? / Anna E. Dickinson ; with an introduction by J. Matthew Gallman	Humanity Books, c2003	bib	2010-09-07 19:30:16	0	2003.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Dickinson, Anna E. 1842-1932
6908788	uc1.32106017312213	deny	ic	4368340		UC	.b23006705	52838918	1400041147 (alk. paper)		2003060788	The dew breaker / Edwidge Danticat	Knopf ; Distributed by Random House, 2004	bib	2009-11-24 22:30:04	0	2004.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Danticat, Edwidge, 1969-
9036389	uc1.32106017438646	deny	ic	7144352		UC	.b23288711	55605703	1401352154 :			Bling : [a novel] / Erica Kennedy	Hyperion, [2004]	bib	2010-09-22 20:33:26	0	2004.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Kennedy, Erica
6650360	uc1.32106017517894	deny	ic	3959845		UC	.b12580338	24010926	1562800043 :		91022243 //r92	In the game : a Virginia Kelly mystery / Nikki Baker.	Naiad Press, 1991.	bib	2009-12-07 22:30:16	0	1991	flu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Baker, Nikki, 1962-
7085455	uc1.32106017934859	deny	ic	5038448		UC	.b2431559x	58422658	0670031445		2005042207	The interruption of everything / Terry McMillan	Viking, 2005	bib	2010-09-21 19:30:51	0	2005.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	McMillan, Terry
9038464	uc1.32106018194388	deny	ic	7145718		UC	.b24296843	57010202	1590171349 (pbk. : alk. paper)		2004027553	Blood on the forge / William Attaway	New York Review Books : Distributed to the trade by Publishers Group West, c2005	bib	2010-09-06 19:30:15	0	2005.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Attaway, William
9038327	uc1.32106018277977	deny	ic	7145586		UC	.b24298335	32842063	1555832741 (pbk.) :		93001323	Fragments that remain : a novel / by Steven Corbin	Alyson Publications, 1995, c1993	bib	2010-09-15 20:34:14	0	1993.0	mau	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Corbin, Steven, 1953-
2930732	uc1.32106018321106	deny	ic	739861		UC	.b17172470	137405			77144380	The autobiography of Miss Jane Pittman [by] Ernest J. Gaines.	Dial Press, 1971.	bib	2010-09-13 19:30:06	0	1971.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Gaines, Ernest J., 1933-
7150682	uc1.32106018583135	deny	ic	5211328		UC	.b24705676	60671865	9780385507950		2005049391	Apex hides the hurt / Colson Whitehead	Doubleday : 2006	bib	2009-12-06 23:30:11	0	2006.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Whitehead, Colson, 1969-
10280113	uc1.32106018595360	deny	ic	8325618		UC	.b16928131	34789121	187450931X (pbk) :		gb 96039010	The autobiography of an ex-colored man / James Weldon Johnson	X Press, 1995	bib	2010-07-20 08:56:13	0	1995.0	enk	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Johnson, James Weldon
9039425	uc1.32106018647310	deny	ic	7146466		UC	.b24669052	44794854	0375756531 (trade paper)		00061463	The dying ground : a hip-hop noir novel / Nichelle D. Tramble	Villard Books/Strivers Row, c2001	bib	2010-09-19 20:31:16	0	2001.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Tramble, Nichelle D
10280253	uc1.32106018657251	deny	ic	8325773		UC	.b24881879	33228768	0330305018			The bluest eye / Toni Morrison	Picador, 1994	bib	2010-07-20 08:56:13	0	1994.0	enk	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Morrison, Toni
10280360	uc1.32106018676293	deny	ic	8325874		UC	.b24669064	53009657	0743412664			Fifth born / Zelda Lockhart	Washington Square Books, 2003, c2002	bib	2010-07-20 08:55:30	0	2002.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Lockhart, Zelda
9039865	uc1.32106018725439	deny	ic	7146762		UC	.b24842485	62133817	80385512725,9780385512725		2005055452	I say a little prayer : a novel / by E. Lynn Harris	Doubleday, c2006	bib	2009-12-08 00:30:13	0	2006.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Harris, E. Lynn
9039180	uc1.32106018731171	deny	ic	7146257		UC	.b24593461	61696002	155553628X			Trumbull Park / Frank London Brown ; with a foreword by Matry Helen Washington	University Press of New England, 2005	bib	2010-09-10 19:31:12	0	2005.0	nhu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Brown, Frank London
11757	uc1.32106019072633	deny	ic	9274		UC	.b13706159	662097	0394480449		73007278	Sula.	Knopf; [distributed by Random House] 1974 [c1973]	bib	2010-09-22 20:33:26	0	1974.0	nyu	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	Morrison, Toni.
8969430	uc1.32106019125589	deny	ic	7104459		UC	.b10476246	12908532	0745301525 (pbk) :		gb 85045729	Banana Bottom / Claude McKay.	Pluto, 1986, c1961.	bib	2010-09-03 19:30:30	0	1986.0	enk	eng	BK	UCSC	universityofcalifornia	universityofcalifornia	google	google	McKay, Claude, 1890-1948.
9676175	uc1.a0011554979	allow	pd	7659464		UC	1429157	5191768			11030416	Wisdom's call by Sutton E. Griggs.	Orion Pub. Co., 1911.	bib	2018-03-16 03:25:57	0	1911.0	tnu	eng	BK	SRLF	universityofcalifornia	universityofcalifornia	google	google	Griggs, Sutton E. 1872-1933.
9281178	uc1.b2838554	deny	ic	7322096		UC	GLAD151542445-B	13661503,217616084				I was afraid to be happy / Ruby R. Houston.	Carlton Press, c1967.	bib	2009-12-22 22:30:35	0	1967.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Houston, Ruby R., 1908-
9281181	uc1.b2838559	allow	pd	7322100		UC	GLAD151542472-B	1471084,217616773				Ocee McRae, Texas; a novel of passion, petroleum and politics in the Pecos river valley, by Ira Lunan Ferguson.	Exposition Press [c1962]	ren	2013-09-24 05:25:03	0	1962.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Ferguson, Ira Lunan, 1904-
9281183	uc1.b2838563	deny	ic	7322103		UC	GLAD151540409-B	217574059,949473				The trial and the fire.	Exposition Press [1967]	bib	2011-12-26 19:30:49	0	1967.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Ramsey, Leroy L.
9281185	uc1.b2838565	deny	ic	7322105		UC	GLAD151542455-B	1869342,217616376				Images of democracy (I can't go home)	Carlton press [1967]	bib	2009-12-22 22:30:12	0	1967.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Parrish, Clarence R.
9281627	uc1.b2839252	deny	ic	7322550		UC	GLAD151545487-B	217683935,3144429				The real cool killers / Chester Himes.	Berkley Publishing Corporation, [1966]	bib	2011-12-26 19:30:49	0	1966.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Himes, Chester B., 1909-1984.
9281646	uc1.b2839282	allow	pd	7322570		UC	GLAD151545599-B	217686790,7966851				Search for accord.	Comet Press, 1959.	ren	2013-06-21 05:25:03	0	1959.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Burke, Lily.
9300556	uc1.b2839864	deny	ic	7333961		UC	GLAD151548230-B	217743338,6128716				Closed doors / by Roberta Bruce Watson.	Exposition Press, c1967.	bib	2009-12-23 23:30:10	0	1967.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Watson, Roberta Bruce.
12902005	uc1.b3110724	allow	pdus	10301570		UC	.b163860269	639856198.0				The sailor's return, with a frontispiece by R.A. Garnett.	1925.	bib	2021-01-01 05:28:29	0	1925.0	xx 	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Garnett, David, 1892-1981.
7850099	uc1.b3127796	allow	pd	6106025		UC	GLAD134263453-B	217455225,679748			59011536/L	Short term.	World Pub. Co. [1959]	ren	2013-08-20 05:25:03	0	1959.0	ohu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Kennedy, Jay Richard.
10058358	uc1.b3189142	deny	ic	7926831		UC	.b123942433	2571059	0911860533			Sissie / John A. Williams.	The Chatham Bookseller, 1975, c1963.	bib	2011-02-08 20:30:58	0	1975.0	xx 	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Williams, John Alfred, 1925-
3626701	uc1.b3295189	deny	ic	1189220		UC	GLAD67437067-B	291381			49008712	Pride's castle	Heinemann, 1949.	ren	2021-01-12 05:25:16	0	1949.0	enk	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
10057235	uc1.b3346091	allow	pd	7925860		UC	.b130495190	1577089			54013160	Walk in beauty.	Scribner, 1955.	ren	2011-02-24 05:30:16	0	1955.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Breckling, Grace Jamison.
8205947	uc1.b3386714	deny	ic	6284097		UC	GLAD151250228-B	588655			55008734/L	The lonely warrior; the life and times of Robert S. Abbott.	H. Regnery Co., 1955.	ren	2012-12-01 05:30:15	0	1955.0	ilu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Ottley, Roi, 1906-
8225394	uc1.b3435067	deny	ic	6294278		UC	GLAD17217092-B	4375776				The Garfield honor.	Dial Press, 1961.	ren	2013-05-17 05:25:02	0	1961.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
8225403	uc1.b3435094	deny	ic	6294290		UC	GLAD33816531-B	18664657				The vulture / Gil Scott-Heron.	World Pub. Co. [1970]	bib	2010-09-05 20:33:07	0	1988.0	cau	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Scott-Heron, Gil, 1949-
2194213	uc1.b3435099	deny	ic	589369		UC	GLAD17219905-B	383178			67016400	'Sippi.	Trident Press, 1967.	bib	2010-09-04 20:30:48	0	1967.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Killens, John Oliver, 1916-1987.
3626684	uc1.b3435126	deny	ic	1189210		UC	GLAD17217087-B	1351065				Captain Rebel.	Dial Press [c1956]	ren	2012-10-27 05:30:03	0	1956.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
3816611	uc1.b3435127	deny	ic	1301681		UC	GLAD17217089-B	1862751			53009319	The devil's laughter.	Dial Press, c1953.	ren	2010-10-22 05:30:04	0	1953.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
3626688	uc1.b3435128	deny	ic	1189212		UC	GLAD17217091-B	291487			57011707	Fairoaks : a novel / Frank Yerby.	Dial Press, 1957.	ren	2013-01-18 05:30:15	0	1957.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
8235847	uc1.b3451517	deny	ic	6301232		UC	GLAD17219883-B	5165			69014818	Defender of the angels; a black policeman in old Los Angeles.	Macmillan [1969]	bib	2010-09-04 20:31:24	0	1969.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Kimbrough, Jess.
8236019	uc1.b3451738	deny	ic	6301294		UC	GLAD50556968-B	4634896			77018379	Chameleon / by James A. Mays.	Crescent, 1978	bib	2010-09-04 20:33:04	0	1978.0	cau	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Mays, James A
8236029	uc1.b3451750	deny	ic	6301304		UC	GLAD50577700-B	1534372	0914184180			Mercy is King / [by] James A. Mays.	Crescent Publications, [1974?]	bib	2013-05-10 19:25:12	0	1974.0	cau	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Mays, James A
8236450	uc1.b3452875	deny	ic	6301490		UC	GLAD17225366-B	260171			61005233/L	The grand parade.	Vanguard Press [1961]	ren	2010-09-08 05:30:02	0	1961.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Mayfield, Julian, 1928-
8237558	uc1.b3454998	deny	ic	6302128		UC	GLAD17015503-B	448274			68026709	A bear for the FBI.	Trident Press [1968]	bib	2010-09-01 19:30:42	0	1968.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Van Peebles, Melvin, 1932-
8237561	uc1.b3455004	deny	ic	6302132		UC	GLAD50393632-B	6002239			63011709	The messenger / Charles Wright.	Fawcett, c1963.	ren	2010-09-09 05:30:03	0	1963.0	ctu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Wright, Charles, 1932-
8238383	uc1.b3456549	deny	und	6302483		UC	GLAD17214728-B	834457			63012971	If we must die.	Doubleday, 1963	nfi	2010-09-09 05:30:02	0	1963.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Edwards, Junius
8238603	uc1.b3456931	deny	ic	6302703		UC	GLAD50413236-B	3546710				Go now in darkness / S. W. Edwards.	Baker Press, 1965.	bib	2010-09-01 19:31:02	0	1965.0	ilu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Edwards, S. W., 1940-
8238971	uc1.b3457589	deny	ic	6303005		UC	GLAD17214663-B	251487	0060112166		72156560	We can't breathe [by] Ronald Fair.	Harper & Row [c1972]	bib	2010-09-03 20:35:01	0	1972.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Fair, Ronald L.
8238972	uc1.b3457590	deny	ic	6303006		UC	GLAD83978391-B	375064			65011987	Many thousand gone; an American fable, by Ronald L. Fair.	Harcourt, Brace & World [c1965]	bib	2010-09-01 19:31:03	0	1965.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Fair, Ronald L.
563854	uc1.b3462037	deny	ic	145995		UC	GLAD33558305-B	8280592	0253166071		81048629	Oxherding tale / Charles Johnson.	Indiana University Press, c1982.	bib	2010-09-03 20:32:18	0	1982.0	inu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Johnson, Charles, 1948-
9869804	uc1.b3462068	deny	ic	7848963		UC	.b103536930	2908867			76009412	Zeppelin coming down / William Lawson.	Yardbird Wing Editions, 1976.	bib	2010-09-03 19:30:58	0	1976.0	cau	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Lawson, William, 1929-
1071618	uc1.b3462102	deny	ic	483932		UC	.b132981786	324154			73182454	Eat of me, I am the Savior.	Morrow, 1972.	bib	2010-09-03 20:30:58	0	1972.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Kemp, Arnold, 1938-
773118	uc1.b3462658	deny	ic	280316		UC	GLAD17190750-B	9411921	0394529650		83042777	Two wings to veil my face / Leon Forrest.	Random House, c1983.	bib	2009-10-11 21:30:36	0	1983.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Forrest, Leon.
8495823	uc1.b3462803	deny	ic	6659978		UC	GLAD50404422-B	219936			76163600	Confession from the Malaga madhouse; a Christmas diary.	Dial Press, 1971.	bib	2009-10-12 00:30:13	0	1971.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Painter, Charlotte.
9873706	uc1.b3462818	deny	ic	7852511		UC	.b102742674	315494			78182841	The boar hog woman	Doubleday, 1972	bib	2010-05-25 19:30:44	0	1972.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Overstreet, Cleo.
3442450	uc1.b3463312	deny	ic	1078523		UC	GLAD249267-B	7265128	0896080269 (cloth),0896080250 (pbk.) :		80051041	Hand over fist / by Henry H. Noyes.	South End Press, c1980.	bib	2009-10-11 21:30:37	0	1980.0	mau	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Noyes, Henry H.
1005285	uc1.b3463535	deny	ic	436871		UC	GLAD17014296-B	367310			67019819	I want a black doll.	Simon and Schuster [1967]	bib	2009-10-12 01:30:09	0	1967.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Hercules, Frank.
3626707	uc1.b3463671	deny	ic	1189224		UC	GLAD17217095-B	291367			51003370	A woman called Fancy.	Dial Press c1951	ren	2012-07-11 05:30:03	0	1951.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
6355882	uc1.b3463672	deny	ic	3566143		UC	GLAD106031-B	8031443	0385272308 :		81019470	Western : a saga of the Great Plains / Frank Yerby.	Dial Press, c1982.	bib	2009-10-11 23:30:30	0	1982.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
606401	uc1.b3464499	deny	ic	175391		UC	.b102853307	3965925	0803709161		78017761	Appalachee Red : a novel / by Raymond Andrews ; with ill. by Benny Andrews.	Dial Press, c1978.	bib	2010-05-25 20:31:04	0	1978.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Andrews, Raymond.
2605532	uc1.b3465562	deny	ic	664971		UC	GLAD17215992-B	636496	0804006253		72096164	The hippodrome; a novel.	Swallow Press [1973]	bib	2009-06-08 21:30:22	0	1973.0	ilu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Colter, Cyrus.
7347632	uc1.b3467247	deny	ic	5679532		UC	GLAD16805263-B,GLAD151261819-B	47014			74091119	Speak now; a modern novel.	Dial Press, 1969.	bib	2009-10-11 23:30:31	0	1969.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Yerby, Frank, 1916-1991.
719343	uc1.b3467289	deny	ic	244032		UC	.b119915777	9081966	0385274262		82022181	Baby Sweet's : a novel / by Raymond Andrews ; with illustrations by Benny Andrews.	Dial Press, c1983.	bib	2010-05-25 20:31:04	0	1983.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Andrews, Raymond.
605101	uc1.b3467348	deny	ic	174230		UC	.b119493238	3915396	0394502248 :		78057136	Tragic magic : a novel / by Wesley Brown.	Random House, c1978.	bib	2010-05-25 19:30:44	0	1978.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Brown, Wesley, 1945-
5441558	uc1.b3468908	deny	ic	2453013		UC	GLAD17211311-B,.b169199186	1611773			49011126 /*	The single star, a novel of Cuba in the '90s.	Bobbs-Merrill [1949]	ren	2013-03-21 05:25:04	0	1949.0	inu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Roberts, Walter Adolphe, 1886-1962.
2907831	uc1.b3470438	allow	pd	720011		UC	GLAD17014257-B,GLAD151260681-B	777577			47020647	The masquerade : an historical novel / by Oscar Micheaux.	Book supply company c1947.	ren	2012-12-13 05:33:03	0	1947.0	nyu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Micheaux, Oscar, 1884-1951.
2345566	uc1.b3470444	deny	ic	632243		UC	GLAD17205609-B,GLAD151260680-B	26060			71076118	The homesteader; a novel. Illustrated by W. M. Farrow.	McGrath Pub. Co. [1969, c1917]	bib	2013-10-30 13:09:52	0	1969.0	mdu	eng	BK	NRLF	universityofcalifornia	universityofcalifornia	google	google	Micheaux, Oscar, 1884-1951.
